name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,intersection_id,poi_id,notes
,16799,1496803229,,,,,,,-122.7963378,45.5219903,,,
,16800,4817597774,,,,,,,-122.7963994,45.5265058,,,
,16801,4817597754,,,,,,,-122.7963892,45.5257474,,,
,16802,1496803201,,,,,,,-122.7970815,45.5216362,,,
,16803,1496803187,,,,,,,-122.7963364,45.5213897,,,
,16804,848373501,,,,,,,-122.808994,45.5253268,,,
,16805,38760421,,,,,,,-122.8031287,45.5234401,,,
,16806,1496803325,,,,,,,-122.8031431,45.5232998,,,
,16807,1496803474,,,,,,,-122.797244,45.5265619,,,
,16808,1496803451,,,,,,,-122.7973345,45.5262452,,,
,16809,2300322827,,,,,,,-122.7973974,45.5259777,,,
,16810,4821617585,,,,,,,-122.8010841,45.5236803,,,
,16811,1496803361,,,,,,,-122.8010444,45.5240486,,,
,16812,1496803369,,,,,,,-122.8009935,45.5242958,,,
,16813,4819737110,,,,,,,-122.800968,45.5244311,,,
,16814,4821617574,,,,,,,-122.8009009,45.5246885,,,
,16815,4821617548,,,,,,,-122.799652,45.5241459,,,
,16816,1496803512,,,,,,,-122.8049205,45.5283546,,,
,16817,1496803503,,,,,,,-122.8047285,45.5279521,,,
,16818,2081782261,,,,,,,-122.8045423,45.5279531,,,
,16819,2081782262,,,,,,,-122.8043363,45.5279542,,,
,16820,1496803311,,,,,,,-122.7981849,45.5229245,,,
,16821,4230948689,,,,,,,-122.7671301,45.5165833,,,
,16822,5859994061,,,,,,,-122.7671263,45.5164062,,,
,16823,2464619566,,,,,,,-122.7671281,45.5163393,,,
,16824,38824862,,,,,,,-122.7671246,45.515981,,,
,16825,1496854362,,,,,,,-122.8535892,45.5197251,,,
,16826,4220472955,,,,,,,-122.8261702,45.5172777,,,
,16827,1323170092,,,,,,,-122.8396453,45.5274545,,,
,16828,1323170870,,,,,,,-122.8396804,45.528084,,,
,16829,1227173052,,,,,,,-122.8428214,45.5313751,,,
,16830,1503461740,,,,,,,-122.842836,45.5304512,,,
,16831,3614502445,,,,,,,-122.8428336,45.5304327,,,
,16832,38787629,crossing,,,,,,-122.8429788,45.529749,,,
,16833,1247613273,,,,,,,-122.8439927,45.5301036,,,
,16834,5233748554,,,,,,,-122.8440659,45.5301678,,,
,16835,1216808136,,,,,,,-122.844356,45.5304649,,,
,16836,1497774616,,,,,,,-122.8312683,45.5235709,,,
,16837,1497774608,,,,,,,-122.8312088,45.5234053,,,
,16838,1497774601,,,,,,,-122.8310158,45.5233977,,,
,16839,1497774615,,,,,,,-122.8309381,45.5235701,,,
,16840,1497774681,,,,,,,-122.8308358,45.5249829,,,
,16841,1497774688,,,,,,,-122.8309174,45.5250417,,,
,16842,1497774690,,,,,,,-122.8309947,45.5250529,,,
,16843,3085715267,,,,,,,-122.8312982,45.5247495,,,
,16844,1497774707,,,,,,,-122.8340586,45.5252926,,,
,16845,1636826923,,,,,,,-122.8331286,45.5258698,,,
,16846,1497774694,,,,,,,-122.8306365,45.525089,,,
,16847,3707583792,,,,,,,-122.8303335,45.5235658,,,
,16848,1497774613,,,,,,,-122.829551,45.5235615,,,
,16849,1497774639,,,,,,,-122.8295806,45.5246838,,,
,16850,3085715266,,,,,,,-122.8342197,45.5254312,,,
,16851,1497774648,,,,,,,-122.8333388,45.5247652,,,
,16852,3085715502,,,,,,,-122.8333075,45.524585,,,
,16853,3085715446,,,,,,,-122.8333125,45.5241114,,,
,16854,3707583784,,,,,,,-122.8328057,45.5235724,,,
,16855,1497800256,,,,,,,-122.864106,45.5317246,,,
,16856,3730904604,,,,,,,-122.8643676,45.5318623,,,
,16857,1497800224,,,,,,,-122.8641338,45.5315763,,,
,16858,38771177,,,,,,,-122.8628156,45.52903,,,
,16859,1497799991,turning_circle,,,,,,-122.8620762,45.5255067,,,
,16860,1497799998,,,,,,,-122.8627244,45.5260336,,,
,16861,1499494085,,,,,,,-122.8368193,45.5314181,,,
,16862,8442317746,crossing,,,,,,-122.83729,45.5311901,,,
,16863,8442317750,crossing,,,,,,-122.8369365,45.5311149,,,
,16864,1499502510,turning_circle,,,,,,-122.8591169,45.5235995,,,
,16865,1228132795,,,,,,,-122.8573751,45.5515135,,,
,16866,7451007249,,,,,,,-122.8137484,45.5485805,,,
,16867,2701022265,,,,,,,-122.8121434,45.5484782,,,
,16868,1383729291,crossing,,,,,,-122.8108192,45.5483362,,,
,16869,5492360442,,,,,,,-122.783136,45.5264147,,,
,16870,6995643637,,,,,,,-122.7831687,45.5264081,,,
,16871,6995643596,,,,,,,-122.7838746,45.5262713,,,
,16872,6995643598,,,,,,,-122.7859488,45.5259013,,,
,16873,6995643634,,,,,,,-122.7861149,45.525877,,,
,16874,4924067163,,,,,,,-122.786635,45.5258355,,,
,16875,1693510560,crossing,,,,,,-122.8291388,45.5559078,,,
,16876,1503363103,,,,,,,-122.7747923,45.51715,,,
,16877,4816959606,,,,,,,-122.7747814,45.5166994,,,
,16878,,,,,,,,-122.7818382,45.5158983,,,boundary node created by osm2gmns
,16879,1503392353,,,,,,,-122.7817959,45.5160607,,,
,16880,,,,,,,,-122.7863171,45.5158983,,,boundary node created by osm2gmns
,16881,1503403643,,,,,,,-122.7889519,45.5180973,,,
,16882,1503403562,,,,,,,-122.7891847,45.5177412,,,
,16883,1503403323,,,,,,,-122.7856222,45.5162422,,,
,16884,1503403369,,,,,,,-122.7857672,45.5165303,,,
,16885,1503403536,,,,,,,-122.7849451,45.5174823,,,
,16886,4813062055,,,,,,,-122.7848935,45.5177325,,,
,16887,1218287593,,,,,,,-122.7880579,45.5172294,,,
,16888,3320299651,,,,,,,-122.787959,45.5172332,,,
,16889,1503403648,,,,,,,-122.7896206,45.5181359,,,
,16890,1503403638,,,,,,,-122.7887595,45.5180671,,,
,16891,1503403584,,,,,,,-122.7876684,45.5178297,,,
,16892,1503403561,,,,,,,-122.7873979,45.5177339,,,
,16893,1503403552,,,,,,,-122.7873167,45.5175852,,,
,16894,1503403437,,,,,,,-122.7870046,45.5169933,,,
,16895,1503403384,,,,,,,-122.7868699,45.5165986,,,
,16896,1503403320,,,,,,,-122.7868433,45.516172,,,
,16897,4813062031,,,,,,,-122.7868245,45.5159777,,,
,16898,1503403553,,,,,,,-122.783803,45.5176072,,,
,16899,1503403515,,,,,,,-122.783839,45.5174412,,,
,16900,1503403398,,,,,,,-122.7852561,45.5166952,,,
,16901,1503403428,,,,,,,-122.7848421,45.5169655,,,
,16902,1503403484,,,,,,,-122.7840256,45.5172646,,,
,16903,1503403464,,,,,,,-122.7840143,45.5171375,,,
,16904,4813062051,,,,,,,-122.7844479,45.5167459,,,
,16905,1503403378,,,,,,,-122.7846644,45.5165547,,,
,16906,1503403372,,,,,,,-122.7850513,45.5165202,,,
,16907,1503403633,,,,,,,-122.7870352,45.5180251,,,
,16908,1503403616,,,,,,,-122.7870381,45.5179154,,,
,16909,,,,,,,,-122.7858163,45.5158983,,,boundary node created by osm2gmns
,16910,8597224043,,,,,,,-122.8080352,45.5268092,,,
,16911,4822386762,,,,,,,-122.8080743,45.5268822,,,
,16912,1503461632,,,,,,,-122.8082508,45.5274349,,,
,16913,4822386763,,,,,,,-122.8083101,45.5268816,,,
,16914,8597224044,,,,,,,-122.8083106,45.5268118,,,
,16915,1503461747,,,,,,,-122.8439653,45.531017,,,
,16916,1503461758,,,,,,,-122.8433963,45.5312085,,,
,16917,3597144940,,,,,,,-122.843811,45.5314398,,,
,16918,1503461771,,,,,,,-122.8445866,45.5315421,,,
,16919,38709793,crossing,,,,,,-122.853466,45.5352325,,,
,16920,3729021768,,,,,,,-122.8533425,45.535242,,,
,16921,3729021769,,,,,,,-122.8532662,45.5352459,,,
,16922,3729021763,,,,,,,-122.853029,45.5351813,,,
,16923,3729021757,,,,,,,-122.8528105,45.5351113,,,
,16924,1503461905,,,,,,,-122.8525924,45.5350414,,,
,16925,3729021750,,,,,,,-122.8523957,45.5349823,,,
,16926,3729021747,,,,,,,-122.8521275,45.5348389,,,
,16927,3729021745,,,,,,,-122.8518778,45.5347585,,,
,16928,3729021738,,,,,,,-122.8515777,45.5346619,,,
,16929,3729021734,,,,,,,-122.8513616,45.5345923,,,
,16930,1503461880,,,,,,,-122.8512496,45.5345563,,,
,16931,3729021728,,,,,,,-122.8511191,45.5345143,,,
,16932,1503461877,,,,,,,-122.8509675,45.5344655,,,
,16933,3729020510,,,,,,,-122.851202,45.5340889,,,
,16934,8597224048,,,,,,,-122.8091246,45.5267553,,,
,16935,4822386760,,,,,,,-122.8096307,45.5269099,,,
,16936,1503461638,,,,,,,-122.8091539,45.5275306,,,
,16937,1503461694,,,,,,,-122.8166135,45.528926,,,
,16938,1503461674,,,,,,,-122.8168722,45.5285867,,,
,16939,1598673779,,,,,,,-122.8165254,45.5283904,,,
,16940,1598673706,,,,,,,-122.8163242,45.5283285,,,
,16941,1598673723,,,,,,,-122.8161556,45.5282771,,,
,16942,1598673708,,,,,,,-122.8159615,45.5282185,,,
,16943,1598673762,,,,,,,-122.8157894,45.5281666,,,
,16944,1598673715,,,,,,,-122.815597,45.5281086,,,
,16945,1598673785,,,,,,,-122.815398,45.5280499,,,
,16946,1598673750,,,,,,,-122.8151931,45.5279908,,,
,16947,1503461641,,,,,,,-122.814971,45.5277807,,,
,16948,4080965925,crossing,,,,,,-122.8148262,45.527737,,,
,16949,1598673770,,,,,,,-122.8146811,45.527694,,,
,16950,1598673741,,,,,,,-122.8144638,45.5276297,,,
,16951,1598673725,,,,,,,-122.814238,45.5275628,,,
,16952,4080965886,,,,,,,-122.8140687,45.5275161,,,
,16953,1598673749,,,,,,,-122.8139828,45.5274937,,,
,16954,1503461626,,,,,,,-122.8137366,45.5274294,,,
,16955,3597144895,,,,,,,-122.8447334,45.5316256,,,
,16956,1503461904,,,,,,,-122.8560864,45.5350191,,,
,16957,1503461597,,,,,,,-122.8092372,45.5251426,,,
,16958,3729020513,,,,,,,-122.8515056,45.5341624,,,
,16959,1503461909,,,,,,,-122.8560265,45.5351262,,,
,16960,1323170475,,,,,,,-122.815452,45.5271296,,,
,16961,1598673776,,,,,,,-122.815282,45.5273063,,,
,16962,1503461917,,,,,,,-122.8577232,45.53527,,,
,16963,1503461712,,,,,,,-122.819943,45.5291081,,,
,16964,5760733452,crossing,,,,,,-122.8199085,45.5291376,,,
,16965,1323170147,crossing,,,,,,-122.8198451,45.5291917,,,
,16966,8395702416,,,,,,,-122.8584372,45.5339642,,,
,16967,8395702417,,,,,,,-122.8584198,45.5339114,,,
,16968,8395679292,,,,,,,-122.8584125,45.5337988,,,
,16969,1503461763,,,,,,,-122.8564976,45.5314157,,,
,16970,1503461791,,,,,,,-122.8563125,45.5318768,,,
,16971,8358915153,crossing,,,,,,-122.8429831,45.5304514,,,
,16972,1503461741,,,,,,,-122.8431883,45.5304516,,,
,16973,1503461755,,,,,,,-122.8432163,45.531109,,,
,16974,1503461829,,,,,,,-122.8459297,45.532677,,,
,16975,4281391755,,,,,,,-122.8464989,45.5329828,,,
,16976,1503461849,,,,,,,-122.8472524,45.5331918,,,
,16977,8442317694,crossing,,,,,,-122.8411112,45.5295624,,,
,16978,1503461724,,,,,,,-122.8411212,45.529948,,,
,16979,3597142983,,,,,,,-122.8420559,45.5301064,,,
,16980,1503461743,,,,,,,-122.8420732,45.530481,,,
,16981,3597144806,,,,,,,-122.8424602,45.5304732,,,
,16982,1503461742,crossing,,,,,,-122.8426541,45.5304692,,,
,16983,389156794,,,,,,,-122.8675343,45.5380176,,,
,16984,1254702546,crossing,,,,,,-122.8675321,45.5379923,,,
,16985,1503612628,,,,,,,-122.8397122,45.5412919,,,
,16986,9212927317,,,,,,,-122.7756687,45.5231494,,,
,16987,4816959745,,,,,,,-122.7761068,45.5231484,,,
,16988,6348700513,,,,,,,-122.7762736,45.5231481,,,
,16989,6348703589,,,,,,,-122.7767618,45.5231475,,,
,16990,38760509,,,,,,,-122.7818978,45.52315,,,
,16991,7127258576,,,,,,,-122.7825711,45.5231474,,,
,16992,38760515,,,,,,,-122.7838153,45.5231425,,,
,16993,6346742370,,,,,,,-122.784825,45.5231657,,,
,16994,8404112825,,,,,,,-122.7875125,45.5433457,,,
,16995,6615977378,,,,,,,-122.7872743,45.5434042,,,
,16996,7008117496,,,,,,,-122.7865606,45.5435468,,,
,16997,8048649330,,,,,,,-122.7864046,45.5435773,,,
,16998,7147883063,,,,,,,-122.7845957,45.5440274,,,
,16999,2065708606,,,,,,,-122.7838628,45.5445774,,,
,17000,38748685,traffic_signals,,signal,,,,-122.8063288,45.525506,,,
,17001,1503615504,crossing,,,,,,-122.8062686,45.5256255,,,
,17002,9570932683,,,,,,,-122.806403,45.5263941,,,
,17003,4814389305,,,,,,,-122.7639739,45.5289269,,,
,17004,1443809314,,,,,,,-122.7640431,45.5288119,,,
,17005,1508012815,,,,,,,-122.6697916,45.5251225,,,
,17006,1306369412,,,,,,,-122.6696683,45.5251406,,,
,17007,1508012859,,,,,,,-122.6709106,45.5264055,,,
,17008,1508012865,,,,,,,-122.6708358,45.5265295,,,
,17009,1508012830,,,,,,,-122.6704277,45.5252243,,,
,17010,1382074564,crossing,,,,,,-122.6701902,45.5252537,,,
,17011,1508012844,,,,,,,-122.6701232,45.525262,,,
,17012,1508012853,,,,,,,-122.6705765,45.526004,,,
,17013,333882873,,,,,,,-122.6710205,45.5265278,,,
,17014,1511147101,,,,,,,-122.8022089,45.5419877,,,
,17015,38876667,,,,,,,-122.8021784,45.5418596,,,
,17016,1511147069,,,,,,,-122.80215,45.5416998,,,
,17017,1511158909,,,,,,,-122.8037173,45.541082,,,
,17018,1511147077,,,,,,,-122.8021944,45.5414955,,,
,17019,1511204464,,,,,,,-122.7890705,45.5382029,,,
,17020,3978764788,crossing,,,,,,-122.8192453,45.5272522,,,
,17021,3978764789,crossing,,,,,,-122.8197102,45.5269708,,,
,17022,1511718640,,,,,,,-122.8200372,45.5264494,,,
,17023,1520512374,,,,,,,-122.7008717,45.5229442,,,
,17024,1520512367,,,,,,,-122.7009379,45.522694,,,
,17025,1520512340,,,,,,,-122.7041178,45.5218523,,,
,17026,1955985005,,,,,,,-122.7029157,45.5216961,,,
,17027,1520512355,,,,,,,-122.7040078,45.522159,,,
,17028,1520517790,,,,,,,-122.69723,45.5194611,,,
,17029,2003857035,,,,,,,-122.6970926,45.5192098,,,
,17030,299644255,,,,,,,-122.6743746,45.5289521,,,
,17031,1461705428,,,,,,,-122.6741667,45.5290676,,,
,17032,255910720,crossing,,,,,,-122.6742207,45.5290376,,,
,17033,1417675516,,,,,,,-122.7290033,45.5950862,,,
,17034,1384995629,crossing,,,,,,-122.7302354,45.5952929,,,
,17035,40556383,,,,,,,-122.7292035,45.5949543,,,
,17036,8783967922,,,,,,,-122.7302471,45.5949508,,,
,17037,40541044,,,,,,,-122.7324393,45.5949436,,,
,17038,1525512668,,,,,,,-122.7287359,45.5953222,,,
,17039,40380718,,,,,,,-122.7258929,45.5951769,,,
,17040,1525512660,,,,,,,-122.7254341,45.5922057,,,
,17041,1525512650,,,,,,,-122.7270971,45.5918652,,,
,17042,1525512648,,,,,,,-122.7267824,45.5918597,,,
,17043,1748252300,,,,,,,-122.7257764,45.591398,,,
,17044,1525512658,,,,,,,-122.7270975,45.5919503,,,
,17045,1525512662,,,,,,,-122.7271005,45.5925651,,,
,17046,40553030,,,,,,,-122.7575173,45.5903304,,,
,17047,1525534802,,,,,,,-122.7592222,45.5855065,,,
,17048,1525534786,,,,,,,-122.7590883,45.5854381,,,
,17049,1663931772,,,,,,,-122.7589326,45.5853425,,,
,17050,1663931759,,,,,,,-122.7587807,45.5851831,,,
,17051,1525534745,,,,,,,-122.7586066,45.5849985,,,
,17052,1525534669,,,,,,,-122.7583436,45.5848287,,,
,17053,1525534742,,,,,,,-122.758647,45.584977,,,
,17054,1663931670,,,,,,,-122.7591489,45.5850021,,,
,17055,1663931729,,,,,,,-122.7593028,45.5851619,,,
,17056,1663931771,,,,,,,-122.7594162,45.5852797,,,
,17057,1663931719,,,,,,,-122.7597578,45.5850989,,,
,17058,1525534706,,,,,,,-122.7595315,45.5848749,,,
,17059,1525534650,,,,,,,-122.7583804,45.5847225,,,
,17060,1525534588,,,,,,,-122.7586958,45.5844331,,,
,17061,1525534585,,,,,,,-122.7590528,45.5844308,,,
,17062,2480364934,crossing,,,,,,-122.7082913,45.5583338,,,
,17063,6895060471,,,,,,,-122.7084445,45.5581946,,,
,17064,7008041164,,,,,,,-122.7086093,45.5580448,,,
,17065,7008041167,,,,,,,-122.70877,45.5578987,,,
,17066,7008041169,,,,,,,-122.708882,45.5577969,,,
,17067,7008041168,,,,,,,-122.7089962,45.5576931,,,
,17068,8062050387,,,,,,,-122.710023,45.5580473,,,
,17069,8062050388,,,,,,,-122.7098913,45.55817,,,
,17070,8062050389,,,,,,,-122.7097775,45.5582759,,,
,17071,8062050390,,,,,,,-122.7096656,45.5583796,,,
,17072,7008041163,,,,,,,-122.7095045,45.5585289,,,
,17073,7008041170,,,,,,,-122.7093542,45.5586682,,,
,17074,2480364948,crossing,,,,,,-122.709189,45.5588213,,,
,17075,40651983,turning_circle,,,,,,-122.7204057,45.5726411,,,
,17076,8170583840,,,,,,,-122.7206518,45.5725007,,,
,17077,1525570195,,,,,,,-122.7223301,45.5718856,,,
,17078,2246995486,crossing,,,,,,-122.7203931,45.5738895,,,
,17079,2246995484,,,,,,,-122.7203136,45.5738347,,,
,17080,1525570185,,,,,,,-122.7225338,45.5716979,,,
,17081,40651847,,,,,,,-122.6982711,45.5564094,,,
,17082,1395156525,,,,,,,-122.6988975,45.5561828,,,
,17083,1525616090,,,,,,,-122.7896791,45.5375645,,,
,17084,1525616082,,,,,,,-122.7825556,45.5298683,,,
,17085,1525616083,,,,,,,-122.7846915,45.5299392,,,
,17086,8695261589,,,,,,,-122.6866009,45.5228123,,,
,17087,1368270740,crossing,,,,,,-122.6865347,45.5228125,,,
,17088,8695261588,,,,,,,-122.6864545,45.5228128,,,
,17089,1144654366,crossing,,,,,,-122.6867388,45.5229563,,,
,17090,1525842505,,,,,,,-122.6866431,45.5228123,,,
,17091,1376369942,crossing,,,,,,-122.6865142,45.522651,,,
,17092,1525846216,,,,,,,-122.6810107,45.5229043,,,
,17093,1703235220,,,,,,,-122.6810046,45.5228303,,,
,17094,1525846212,,,,,,,-122.6812329,45.5229039,,,
,17095,1703229076,,,,,,,-122.6812232,45.523059,,,
,17096,1661749483,,,,,,,-122.6775521,45.5297386,,,
,17097,1661749497,crossing,,,,,,-122.6776577,45.5297592,,,
,17098,1661749501,,,,,,,-122.6778001,45.5297871,,,
,17099,40630359,,,,,,,-122.6970798,45.5167665,,,
,17100,1849229585,,,,,,,-122.6974323,45.5172303,,,
,17101,2013148615,,,,,,,-122.7108494,45.5230809,,,
,17102,255996204,,,,,,,-122.6855966,45.5838453,,,
,17103,1527161062,,,,,,,-122.6766325,45.5291852,,,
,17104,1666297699,,,,,,,-122.6768038,45.528717,,,
,17105,1527161020,crossing,,,,,,-122.6768038,45.5287628,,,
,17106,1686734495,,,,,,,-122.6768046,45.5288199,,,
,17107,40677561,,,,,,,-122.6762371,45.5388342,,,
,17108,1527246724,,,,,,,-122.6799666,45.5391636,,,
,17109,7100724236,,,,,,,-122.6805697,45.5394986,,,
,17110,5845629155,,,,,,,-122.6816973,45.5401248,,,
,17111,1527246600,,,,,,,-122.675426,45.5378038,,,
,17112,1402840780,,,,,,,-122.6748678,45.5377444,,,
,17113,4214301444,,,,,,,-122.6781114,45.5374696,,,
,17114,1527246576,,,,,,,-122.6772939,45.5370188,,,
,17115,4214301441,,,,,,,-122.6772362,45.5373633,,,
,17116,8623535876,crossing,,,,,,-122.667413,45.5698368,,,
,17117,8623536140,crossing,,,,,,-122.6674125,45.569889,,,
,17118,1543653143,,,,,,,-122.6821215,45.5478007,,,
,17119,1543653123,,,,,,,-122.6821422,45.5476784,,,
,17120,7986711224,,,,,,,-122.68049,45.6051091,,,
,17121,1496803411,,,,,,,-122.8161995,45.5251851,,,
,17122,4080965635,,,,,,,-122.8164056,45.5252272,,,
,17123,4080965644,,,,,,,-122.8167391,45.5252954,,,
,17124,4080965648,,,,,,,-122.8172739,45.5254046,,,
,17125,4080965655,,,,,,,-122.8176581,45.5254831,,,
,17126,4080965664,,,,,,,-122.8181928,45.5255825,,,
,17127,1634180341,,,,,,,-122.8189944,45.525722,,,
,17128,360587289,,,,,,,-122.8196737,45.5257755,,,
,17129,4080965689,,,,,,,-122.8201374,45.5257817,,,
,17130,360587278,,,,,,,-122.820624,45.5257832,,,
,17131,38770111,,,,,,,-122.8220151,45.5267091,,,
,17132,250032517,,,,,,,-122.8242934,45.5268627,,,
,17133,1543786771,,,,,,,-122.8159046,45.5250552,,,
,17134,8792995518,crossing,,,,,,-122.8152326,45.524854,,,
,17135,1543786766,traffic_signals,,signal,,,,-122.8149521,45.5248094,,,
,17136,8792995517,crossing,,,,,,-122.8151785,45.5249521,,,
,17137,1543786776,,,,,,,-122.8155503,45.5250627,,,
,17138,8792995527,crossing,,,,,,-122.8146456,45.5257806,,,
,17139,4338229845,,,,,,,-122.8148034,45.5258288,,,
,17140,1786260134,,,,,,,-122.8150281,45.5258977,,,
,17141,1543786955,,,,,,,-122.8156614,45.5269044,,,
,17142,1543786764,,,,,,,-122.8145741,45.5247191,,,
,17143,4796435802,,,,,,,-122.8147169,45.5247532,,,
,17144,8792995562,crossing,,,,,,-122.8148711,45.5247901,,,
,17145,1543786842,,,,,,,-122.8151352,45.5255495,,,
,17146,3308865724,,,,,,,-122.815223,45.5254003,,,
,17147,8792995528,crossing,,,,,,-122.814834,45.5254649,,,
,17148,1543786844,,,,,,,-122.8152265,45.5255752,,,
,17149,1543786884,,,,,,,-122.8153083,45.5261037,,,
,17150,4080965805,,,,,,,-122.8154896,45.5268171,,,
,17151,1543786995,,,,,,,-122.8162609,45.5272013,,,
,17152,1543786773,,,,,,,-122.81515,45.5251021,,,
,17153,1543786782,,,,,,,-122.8153636,45.5251616,,,
,17154,1543786785,,,,,,,-122.8154697,45.5251903,,,
,17155,1786260137,,,,,,,-122.814998,45.5259471,,,
,17156,4080965750,,,,,,,-122.8159018,45.5264075,,,
,17157,1390314462,,,,,,,-122.6809159,45.5474833,,,
,17158,1387924602,crossing,,,,,,-122.6773236,45.5431726,,,
,17159,255993173,,,,,,,-122.6772963,45.5423556,,,
,17160,1387924625,,,,,,,-122.6771084,45.5436441,,,
,17161,4253851052,,,,,,,-122.6687303,45.5384163,,,
,17162,392913060,,,,,,,-122.677559,45.5164372,,,
,17163,1386994094,crossing,,,,,,-122.6776791,45.5164688,,,
,17164,,,,,,,,-122.6778608,45.5158983,,,boundary node created by osm2gmns
,17165,1548280962,,,,,,,-122.6778605,45.515899,,,
,17166,1386994035,crossing,,,,,,-122.6779721,45.5159269,,,
,17167,1548323926,crossing,,,,,,-122.6877479,45.5161792,,,
,17168,1548323930,,,,,,,-122.6886768,45.5164298,,,
,17169,4191673405,,,,,,,-122.6881428,45.5162857,,,
,17170,,,,,,,,-122.6826098,45.5158983,,,boundary node created by osm2gmns
,17171,4025169491,,,,,,,-122.6824354,45.5162203,,,
,17172,4025169501,,,,,,,-122.6823699,45.5163411,,,
,17173,4025169574,,,,,,,-122.6820774,45.5168811,,,
,17174,40528458,stop,,,,,,-122.6820433,45.5169441,,,
,17175,4026497216,,,,,,,-122.6820129,45.5170002,,,
,17176,7571864616,,,,,,,-122.6817185,45.5175438,,,
,17177,2951226381,,,,,,,-122.6812976,45.5183208,,,
,17178,40528449,crossing,,,,,,-122.6809929,45.5188832,,,
,17179,,,,,,,,-122.6879789,45.5158983,,,boundary node created by osm2gmns
,17180,1548323944,,,,,,,-122.6869112,45.5179168,,,
,17181,,,,,,,,-122.6889367,45.5158983,,,boundary node created by osm2gmns
,17182,,,,,,,,-122.6881003,45.5158983,,,boundary node created by osm2gmns
,17183,40488424,,,,,,,-122.6725403,45.607259,,,
,17184,2463176312,,,,,,,-122.6725704,45.6072769,,,
,17185,2153806544,,,,,,,-122.6727434,45.6073796,,,
,17186,1549220278,,,,,,,-122.6907158,45.6160224,,,
,17187,2463155149,,,,,,,-122.6902046,45.616731,,,
,17188,40630604,,,,,,,-122.6871639,45.6159899,,,
,17189,1549220220,,,,,,,-122.6891897,45.615469,,,
,17190,1549220352,,,,,,,-122.6933268,45.6170966,,,
,17191,40630602,,,,,,,-122.6869701,45.6159536,,,
,17192,4452631435,,,,,,,-122.6713825,45.5979529,,,
,17193,4702902160,,,,,,,-122.6716121,45.5981205,,,
,17194,4452631439,,,,,,,-122.6718368,45.5982844,,,
,17195,2463219598,,,,,,,-122.6745957,45.6003006,,,
,17196,8900150999,,,,,,,-122.6747193,45.6003914,,,
,17197,7010467767,,,,,,,-122.677425,45.6023659,,,
,17198,4452631477,,,,,,,-122.6777997,45.6026404,,,
,17199,1549220348,,,,,,,-122.6933963,45.6170073,,,
,17200,2613852966,,,,,,,-122.6931834,45.6172717,,,
,17201,1549220464,,,,,,,-122.6928586,45.6176941,,,
,17202,1549220373,,,,,,,-122.6915008,45.6171506,,,
,17203,2463153622,,,,,,,-122.6914755,45.6170271,,,
,17204,2613852961,,,,,,,-122.6916881,45.6166649,,,
,17205,1549300204,,,,,,,-122.6922468,45.6071118,,,
,17206,7986638718,,,,,,,-122.6921288,45.6072989,,,
,17207,1756782880,,,,,,,-122.7605219,45.5967731,,,
,17208,40675526,,,,,,,-122.7389819,45.5929062,,,
,17209,1685276854,,,,,,,-122.7387295,45.5934283,,,
,17210,8522950721,,,,,,,-122.7383762,45.5940835,,,
,17211,4424533134,,,,,,,-122.7373376,45.5962484,,,
,17212,1568055134,,,,,,,-122.737199,45.5965395,,,
,17213,291965883,,,,,,,-122.7163215,45.5871727,,,
,17214,40638173,,,,,,,-122.7199641,45.5781039,,,
,17215,40448928,,,,,,,-122.7197379,45.5784148,,,
,17216,40638175,,,,,,,-122.7194793,45.5787624,,,
,17217,8226249060,,,,,,,-122.7185341,45.5800325,,,
,17218,40378366,,,,,,,-122.7163793,45.5840929,,,
,17219,1358562545,,,,,,,-122.7297284,45.586421,,,
,17220,40498853,,,,,,,-122.7182414,45.5774624,,,
,17221,40498857,,,,,,,-122.7177454,45.5781281,,,
,17222,1566166794,,,,,,,-122.7143945,45.5918538,,,
,17223,1566166842,,,,,,,-122.7145894,45.5921425,,,
,17224,1566166848,,,,,,,-122.7146182,45.5921734,,,
,17225,1566167158,,,,,,,-122.7154563,45.5925918,,,
,17226,1566167309,,,,,,,-122.7156521,45.5926232,,,
,17227,1566167349,,,,,,,-122.7159829,45.5926448,,,
,17228,1566167302,,,,,,,-122.7163046,45.5926161,,,
,17229,1549334323,,,,,,,-122.7098399,45.5888178,,,
,17230,1549334402,,,,,,,-122.7097635,45.5891375,,,
,17231,1549334520,,,,,,,-122.7096049,45.5892788,,,
,17232,1549334480,,,,,,,-122.7098555,45.589275,,,
,17233,1549334444,,,,,,,-122.7098834,45.5891606,,,
,17234,1549334732,,,,,,,-122.7100553,45.5899135,,,
,17235,1549334461,,,,,,,-122.7103688,45.5891699,,,
,17236,1549334383,,,,,,,-122.7101403,45.5891252,,,
,17237,1549334310,,,,,,,-122.7104795,45.5887194,,,
,17238,1549334299,,,,,,,-122.7106889,45.5887112,,,
,17239,1549334616,,,,,,,-122.709514,45.5894422,,,
,17240,1549334687,,,,,,,-122.7095803,45.5896125,,,
,17241,1549334700,,,,,,,-122.7097505,45.5896709,,,
,17242,1549334625,,,,,,,-122.7093639,45.5895556,,,
,17243,1549334465,,,,,,,-122.7100555,45.58918,,,
,17244,1549334400,,,,,,,-122.7107111,45.5891257,,,
